No.,Time
41279,584.826
41280,584.866
41281,584.875
41282,584.906
41283,584.942
41284,584.947
41285,584.987
41286,585.009
41291,585.027
41292,585.068
41294,585.075
41295,585.109
41296,585.111
41299,585.141
41300,585.15
41304,585.188
41305,585.19
41311,585.206
41312,585.231
41313,585.271
41318,585.273
41319,585.312
41321,585.331
41322,585.339
41327,585.352
41328,585.393
41329,585.405
41336,585.434
41337,585.47
41341,585.475
41342,585.515
41345,585.536
41346,585.556
41349,585.565
41351,585.596
41352,585.602
41355,585.637
41356,585.669
41360,585.677
41361,585.718
41365,585.734
41367,585.759
41368,585.769
41372,585.771
41373,585.787
41377,585.8
41378,585.84
41381,585.866
41384,585.881
41385,585.917
41388,585.918
41389,585.921
41394,585.932
41395,585.962
41397,585.99
41400,585.999
41401,586.003
41404,586.043
41405,586.064
41410,586.084
41411,586.125
41415,586.131
41416,586.165
41417,586.195
41421,586.206
41422,586.226
41424,586.246
41425,586.262
41431,586.287
41432,586.328
41434,586.328
41436,586.368
41437,586.395
41441,586.411
41442,586.436
41446,586.451
41447,586.461
41449,586.478
41452,586.479
41453,586.492
41457,586.526
41458,586.532
41463,586.573
41464,586.593
41465,586.614
41469,586.655
41470,586.657
41474,586.695
41480,586.725
41482,586.736
41486,586.776
41489,586.791
41493,586.817
41494,586.851
41497,586.856
41500,586.858
41501,586.898
41504,586.924
41505,586.941
41509,586.981
41510,586.988
41514,587.022
41515,587.055
41516,587.055
41519,587.062
41520,587.066
41525,587.09
41526,587.103
41529,587.122
41530,587.144
41532,587.174
41534,587.185
41537,587.189
41538,587.225
41541,587.254
41542,587.266
41547,587.29
41549,587.306
41552,587.319
41558,587.347
41562,587.384
41565,587.45
41568,587.501
41569,587.515
41572,587.516
41578,587.556
41582,587.584
41583,587.626
41585,587.649
41586,587.715
41590,587.736
41591,587.75
41595,587.779
41596,587.821
41601,587.846
41602,587.914
41603,587.951
41605,587.978
41608,587.987
41617,587.991
41620,588.032
41621,588.044
41627,588.072
41628,588.11
41632,588.113
41633,588.154
41636,588.176
41638,588.184
41642,588.195
41648,588.206
41653,588.235
41656,588.243
41657,588.276
41662,588.308
41666,588.316
41670,588.357
41671,588.374
41675,588.398
41678,588.411
41682,588.438
41683,588.44
41684,588.479
41689,588.508
41692,588.52
41693,588.56
41697,588.561
41698,588.572
41702,588.6
41705,588.635
41711,588.638
41712,588.641
41716,588.681
41719,588.705
41724,588.726
41726,588.766
41728,588.77
41729,588.807
41733,588.82
41734,588.836
41735,588.848
41736,588.871
41738,588.888
41739,588.902
41740,588.929
41742,588.968
41743,588.97
41746,589.01
41747,589.034
41751,589.061
41752,589.1
41753,589.102
41758,589.108
41759,589.143
41762,589.167
41763,589.211
41764,589.232
41769,589.281
41770,589.299
41771,589.306
41774,589.321
41775,589.362
41779,589.365
41780,589.403
41782,589.43
41783,589.466
41784,589.496
41785,589.516
41786,589.531
41788,589.561
41793,589.629
41800,589.666
41803,589.694
41804,589.707
41805,589.731
41807,589.748
41808,589.761
41812,589.788
41816,589.825
41819,589.892
41821,589.936
41822,589.959
41825,589.976
41828,590.024
41833,590.051
41835,590.071
41838,590.09
41845,590.091
41849,590.132
41851,590.159
41854,590.173
41858,590.179
41862,590.191
41864,590.213
41866,590.223
41870,590.254
41874,590.288
41877,590.296
41879,590.355
41883,590.396
41889,590.411
41893,590.421
41895,590.469
41898,590.485
41902,590.553
41908,590.618
41909,590.621
41916,590.646
41920,590.662
41925,590.684
41926,590.702
41930,590.743
41934,590.75
41939,590.818
41940,590.862
41941,590.876
41943,590.883
41945,590.941
41946,590.948
41947,590.998
41948,591.007
41950,591.014
41953,591.021
41954,591.081
41955,591.092
41957,591.108
41958,591.147
41960,591.166
41961,591.178
41962,591.212
41963,591.278
41965,591.322
41967,591.339
41970,591.345
41971,591.411
41973,591.478
41974,591.531
41975,591.545
41976,591.546
41977,591.608
41979,591.676
41980,591.716
41981,591.741
41982,591.757
41984,591.797
41985,591.807
41986,591.838
41988,591.85
41991,591.873
41992,591.878
41993,591.92
41994,591.939
41996,591.96
41997,591.983
41998,592.001
41999,592.004
42000,592.041
42002,592.072
42003,592.082
42004,592.122
42005,592.136
42007,592.166
42008,592.176
42010,592.203
42014,592.207
42018,592.212
42021,592.247
42026,592.27
42030,592.297
42035,592.334
42036,592.337
42039,592.378
42040,592.401
42043,592.418
42044,592.443
42049,592.46
42050,592.467
42052,592.5
42055,592.533
42056,592.541
42059,592.581
42060,592.6
42065,592.622
42066,592.662
42068,592.666
42070,592.667
42071,592.703
42074,592.729
42075,592.743
42083,592.785
42084,592.796
42086,592.825
42089,592.862
42090,592.866
42093,592.902
42094,592.906
42096,592.928
42102,592.947
42103,592.987
42106,592.996
42108,593.028
42109,593.061
42114,593.068
42115,593.075
42118,593.101
42119,593.11
42124,593.127
42125,593.15
42126,593.18
42130,593.191
42131,593.192
42138,593.231
42139,593.257
42142,593.272
42144,593.312
42145,593.325
42148,593.353
42149,593.39
42153,593.393
42157,593.435
42158,593.456
42163,593.476
42164,593.517
42166,593.522
42167,593.557
42168,593.562
42170,593.571
42172,593.59
42176,593.598
42179,593.638
42181,593.655
42184,593.68
42186,593.72
42188,593.721
42191,593.761
42195,593.786
42197,593.801
42199,593.842
42202,593.853
42205,593.882
42208,593.92
42209,593.923
42211,593.963
42214,593.986
42217,594.005
42218,594.017
42221,594.045
42224,594.052
42230,594.086
42231,594.116
42234,594.126
42236,594.167
42240,594.17
42242,594.183
42244,594.207
42247,594.22
42251,594.248
42252,594.25
42253,594.288
42254,594.315
42256,594.33
42257,594.371
42258,594.381
42259,594.412
42260,594.445
42262,594.452
42263,594.452
42264,594.463
42268,594.465
42270,594.492
42272,594.512
42273,594.533
42275,594.573
42276,594.58
42278,594.615
42285,594.645
42286,594.655
42289,594.687
42292,594.696
42295,594.71
42296,594.736
42297,594.776
42298,594.777
42303,594.817
42304,594.843
42305,594.857
42306,594.876
42307,594.891
42310,594.898
42312,594.908
42320,594.938
42323,594.975
42327,594.98
42328,595.02
42332,595.041
42337,595.061
42339,595.101
42343,595.107
42347,595.127
42348,595.142
42353,595.173
42358,595.182
42360,595.223
42362,595.238
42366,595.263
42369,595.306
42374,595.347
42377,595.362
42378,595.37
42383,595.387
42388,595.428
42389,595.436
42393,595.468
42399,595.503
42404,595.51
42409,595.568
42411,595.571
42414,595.588
42419,595.635
42424,595.7
42425,595.767
42431,595.806
42436,595.82
42437,595.822
42440,595.833
42441,595.9
42442,595.966
42444,596.022
42445,596.03
42449,596.052
42450,596.062
42451,596.09
42452,596.096
42454,596.103
42455,596.152
42457,596.165
42458,596.192
42459,596.228
42462,596.233
42463,596.25
42466,596.273
42467,596.295
42469,596.315
42470,596.36
42471,596.426
42473,596.451
42475,596.477
42476,596.492
42478,596.493
42481,596.532
42482,596.558
42483,596.586
42486,596.625
42489,596.651
42492,596.69
42493,596.692
42495,596.708
42500,596.732
42502,596.758
42503,596.773
42504,596.813
42506,596.822
42508,596.855
42509,596.888
42510,596.895
42513,596.936
42516,596.937
42517,596.955
42519,596.976
42520,597.017
42526,597.02
42527,597.057
42528,597.086
42530,597.098
42533,597.138
42535,597.147
42536,597.152
42541,597.168
42543,597.18
42544,597.218
42545,597.22
42546,597.277
42549,597.287
42550,597.302
42551,597.342
42553,597.351
42555,597.366
42557,597.382
42558,597.416
42559,597.423
42560,597.476
42563,597.482
42564,597.548
42565,597.586
42567,597.602
42570,597.615
42571,597.627
42573,597.667
42575,597.681
42578,597.708
42579,597.746
42580,597.748
42587,597.79
42594,597.796
42595,597.813
42597,597.83
42599,597.871
42602,597.877
42603,597.906
42605,597.911
42607,597.945
42609,597.952
42613,597.992
42614,598.011
42616,598.025
42617,598.033
42619,598.073
42620,598.076
42623,598.115
42624,598.143
42628,598.155
42629,598.196
42631,598.21
42633,598.232
42634,598.236
42635,598.275
42636,598.277
42639,598.291
42640,598.317
42641,598.341
42642,598.358
42643,598.398
42645,598.406
42646,598.44
42648,598.457
42649,598.468
42650,598.47
42652,598.475
42653,598.48
42654,598.521
42655,598.532
42657,598.533
42658,598.54
42659,598.561
42661,598.561
42663,598.601
42664,598.605
42666,598.642
42669,598.67
42678,598.682
42681,598.685
42682,598.723
42683,598.738
42684,598.796
42687,598.802
42688,598.837
42689,598.868
42691,598.877
42695,598.891
42697,598.918
42700,598.935
42703,598.958
42704,599
42707,599.001
42708,599.04
42714,599.068
42717,599.081
42718,599.092
42723,599.116
42724,599.121
42729,599.133
42730,599.162
42734,599.163
42736,599.2
42737,599.202
42742,599.243
42743,599.263
42746,599.283
42747,599.325
42751,599.33
42752,599.355
42753,599.365
42756,599.396
42757,599.406
42761,599.446
42762,599.463
42768,599.487
42769,599.527
42770,599.53
42773,599.568
42774,599.576
42777,599.595
42778,599.608
42780,599.65
42781,599.66
42782,599.69
42784,599.726
42785,599.731
42788,599.791
42789,599.793
42793,599.812
42794,599.832
42796,599.857
42798,599.872
42799,599.913
42802,599.925
42804,599.953
42805,599.991
42809,599.995
42810,600.035
42814,600.041
42817,600.056
42818,600.076
42826,600.116
42827,600.121
42830,600.157
42831,600.173
42833,600.188
42835,600.197
42836,600.237
42840,600.238
42841,600.256
42842,600.278
42844,600.32
42845,600.322
42848,600.36
42850,600.386
42852,600.401
42853,600.441
42854,600.452
42858,600.475
42862,600.482
42867,600.518
42869,600.522
42872,600.563
42876,600.585
42881,600.603
42883,600.645
42886,600.651
42889,600.685
42894,600.707
42895,600.717
42899,600.726
42902,600.766
42907,600.785
42908,600.807
42914,600.847
42916,600.85
42919,600.888
42920,600.915
42921,600.928
42924,600.93
42925,600.932
42930,600.97
42933,600.981
42935,601.01
42939,601.046
42940,601.051
42947,601.091
42948,601.113
42950,601.132
42953,601.161
42954,601.172
42957,601.18
42963,601.213
42966,601.246
42968,601.253
42974,601.295
42979,601.31
42980,601.335
42983,601.376
42984,601.377
42985,601.4
42989,601.416
42990,601.443
42993,601.457
42994,601.497
43003,601.51
43004,601.538
43005,601.576
43009,601.578
43010,601.62
43013,601.627
43014,601.642
43020,601.66
43021,601.701
43022,601.707
43024,601.741
43028,601.775
43029,601.782
43036,601.822
43037,601.84
43042,601.856
43043,601.863
43044,601.903
43045,601.905
43046,601.945
43048,601.97
43049,601.985
43052,602.026
43053,602.037
43056,602.055
43058,602.066
43062,602.103
43065,602.107
43068,602.128
43072,602.147
43074,602.17
43077,602.18
43079,602.188
43086,602.228
43088,602.235
43092,602.27
43093,602.286
43098,602.301
43099,602.31
43100,602.351
43105,602.366
43106,602.391
43108,602.422
43109,602.432
43114,602.475
43115,602.498
43116,602.501
43120,602.516
43121,602.552
43123,602.565
43124,602.617
43128,602.631
43129,602.682
43132,602.698
43134,602.727
43136,602.741
43137,602.762
43141,602.83
43146,602.856
43147,602.895
43149,602.957
43152,602.96
43156,602.972
43161,603.028
43162,603.092
43166,603.16
43170,603.171
43174,603.183
43175,603.203
43179,603.212
43182,603.225
43186,603.291
43188,603.358
43192,603.422
43197,603.423
43198,603.437
43203,603.49
43205,603.546
43208,603.555
43209,603.561
43213,603.621
43214,603.646
43220,603.663
43221,603.685
43223,603.751
43227,603.818
43228,603.838
43231,603.838
43232,603.876
43237,603.885
43238,603.891
43240,603.95
43242,603.96
43243,603.982
43246,604.017
43248,604.082
43263,604.107
43264,604.121
43270,604.147
43271,604.15
43272,604.215
43282,604.28
43283,604.341
43288,604.347
43298,604.355
43301,604.382
43304,604.413
43305,604.422
43313,604.427
43314,604.463
43315,604.48
43317,604.532
43319,604.545
43323,604.572
43324,604.586
43325,604.61
43326,604.613
43331,604.666
43333,604.676
43339,604.727
43343,604.743
43346,604.801
43347,604.81
43350,604.817
43353,604.876
43357,604.926
43358,604.94
43361,605.006
43363,605.032
43367,605.047
43371,605.073
43372,605.127
43373,605.14
43375,605.148
43376,605.167
43377,605.175
43378,605.206
43380,605.261
43381,605.271
43382,605.277
43383,605.338
43384,605.402
43386,605.468
43387,605.497
43388,605.511
43391,605.535
43393,605.6
43395,605.667
43396,605.712
43397,605.733
43401,605.745
43407,605.752
43409,605.797
43411,605.817
43414,605.855
43418,605.857
43419,605.865
43422,605.898
43425,605.932
43431,605.941
43432,605.966
43434,605.982
43436,605.997
43438,606.022
43440,606.062
43442,606.077
43444,606.128
43446,606.141
43447,606.173
43448,606.182
43450,606.195
43453,606.197
43457,606.247
43458,606.26
43460,606.311
43462,606.326
43465,606.372
43467,606.393
43469,606.412
43471,606.427
43474,606.453
43475,606.458
43477,606.463
43479,606.465
43484,606.502
43486,606.525
43489,606.576
43490,606.59
43492,606.642
43493,606.656
43495,606.711
43497,606.723
43500,606.788
43502,606.801
43503,606.855
43505,606.877
43506,606.895
43508,606.917
43509,606.92
43513,606.977
43514,606.986
43515,606.996
43517,607.017
43518,607.052
43521,607.058
43524,607.117
43526,607.118
43527,607.132
43528,607.185
43529,607.242
43534,607.25
43536,607.318
43543,607.341
43545,607.356
43548,607.382
43550,607.448
43552,607.515
43554,607.541
43558,607.571
43560,607.583
43561,607.587
43562,607.646
43564,607.657
43565,607.712
43567,607.78
43568,607.807
43570,607.822
43571,607.845
43572,607.861
43574,607.911
43575,607.976
43577,608.032
43578,608.043
43580,608.047
43581,608.072
43582,608.107
43583,608.122
43584,608.146
43586,608.162
43587,608.175
43589,608.178
43590,608.203
43591,608.24
43592,608.261
43593,608.275
43595,608.307
43596,608.322
43598,608.375
43599,608.391
43601,608.44
43602,608.487
43603,608.505
43605,608.506
43606,608.527
43609,608.561
43610,608.568
43611,608.571
43613,608.636
43614,608.657
43616,608.705
43617,608.716
43620,608.741
43621,608.757
43624,608.77
43627,608.797
43628,608.835
43631,608.847
43632,608.901
43633,608.947
43634,608.967
43637,608.973
43638,608.987
43639,609.033
43640,609.051
43641,609.1
43643,609.161
43644,609.165
43646,609.173
43647,609.202
43648,609.207
43649,609.23
43650,609.296
43651,609.362
43652,609.416
43653,609.43
43656,609.432
43657,609.496
43658,609.56
43659,609.628
43660,609.636
43665,609.642
43666,609.662
43674,609.682
43675,609.692
43677,609.76
43681,609.812
43682,609.825
43683,609.877
43684,609.89
43687,609.891
43688,609.917
43693,609.956
43694,609.972
43695,610.022
43699,610.026
43700,610.046
43701,610.088
43705,610.107
43706,610.131
43709,610.147
